21 68,186 77,186 64,206 74,206
28 78,186 87,187 75,206 85,206
33 87,187 96,187 85,206 94,206
4 100,187 108,188 98,206 107,207
5 109,188 116,188 108,207 115,207
3 117,188 125,188 116,207 124,207
0 126,188 133,189 125,207 132,207
plate 69,178 135,181 62,212 135,212
20 378,378 390,379 373,408 386,409
32 392,380 404,381 388,409 401,409
28 405,382 415,383 402,410 413,410
0 420,384 429,385 418,410 427,410
1 429,385 438,387 428,411 437,411
8 439,387 447,388 438,411 446,411
2 447,388 455,389 447,411 455,412
plate 379,367 456,382 371,416 456,417
