24 59,374 83,377 54,429 78,430
28 85,377 106,380 81,430 103,431
33 108,380 128,383 105,431 125,431
4 136,384 153,386 133,432 152,432
7 155,386 171,388 153,432 170,433
5 173,388 188,390 172,433 188,433
3 190,390 204,392 189,433 204,434
plate 59,354 208,378 50,443 208,444
30 292,269 301,269 296,287 305,287
30 302,268 312,268 305,286 315,286
31 313,268 323,267 316,286 326,286
1 328,267 338,266 330,286 340,286
3 339,266 351,266 341,286 353,286
8 353,265 364,265 354,286 365,286
8 366,265 379,264 367,286 380,285
plate 290,262 382,255 296,290 382,290
