25 302,149 317,150 295,186 311,186
12 319,151 333,152 313,186 328,187
15 335,152 348,154 330,187 345,187
9 354,154 366,156 351,187 364,188
6 367,156 379,157 365,188 378,188
3 380,157 391,158 378,188 390,189
5 393,158 402,160 392,189 402,189
plate 302,136 405,150 290,197 405,198
29 86,224 104,227 76,271 96,272
19 107,228 124,231 99,272 118,273
12 125,231 141,234 119,273 136,274
5 147,235 160,237 143,274 157,275
5 161,237 173,239 159,275 171,276
5 175,239 186,241 173,276 185,276
2 187,242 197,243 186,276 197,277
plate 87,207 200,232 70,286 200,287
