19 32,379 63,384 15,456 49,457
17 66,384 94,389 53,458 84,459
24 96,389 121,393 86,459 114,460
8 132,395 155,398 125,461 150,462
0 157,399 177,402 152,462 174,463
1 179,402 198,405 176,463 196,464
4 200,406 217,408 198,464 217,464
plate 34,350 222,389 5,479 221,481
25 247,203 270,206 242,257 266,258
26 272,206 293,209 268,258 290,259
16 296,209 315,211 292,259 312,259
2 323,212 340,214 320,260 339,260
2 342,214 359,216 341,260 358,261
9 360,216 376,218 359,261 375,261
2 377,218 392,220 377,261 392,262
plate 247,184 396,206 238,271 395,272
