32 74,454 86,455 67,484 80,484
31 87,456 98,457 81,484 94,485
25 99,457 109,459 95,485 105,485
2 113,459 122,461 110,485 120,486
5 123,461 131,462 121,486 130,486
5 132,462 139,463 131,486 139,486
3 140,463 148,464 139,486 147,487
plate 75,444 149,457 63,491 149,492
21 284,399 302,402 274,446 294,447
10 305,403 322,406 297,447 316,448
26 323,406 339,409 317,448 334,449
0 345,410 358,412 341,449 355,450
9 359,412 371,414 357,450 369,451
1 373,414 384,416 371,451 383,451
2 385,417 395,418 384,451 395,452
plate 285,382 398,407 268,461 398,462
