23 64,235 80,233 53,270 70,270
16 82,233 99,232 72,270 90,269
31 100,232 118,231 92,269 111,269
1 126,230 145,229 119,269 139,268
0 147,229 167,228 141,268 163,268
0 169,227 190,226 165,268 188,268
5 193,226 215,224 190,267 214,267
plate 67,222 221,209 48,281 220,280
12 283,173 302,171 302,205 320,205
22 304,171 325,168 322,205 342,204
25 326,168 350,165 343,204 365,204
0 361,164 389,161 376,203 402,203
8 392,161 423,157 405,203 434,202
4 426,157 462,153 436,202 469,201
0 466,153 508,148 473,201 510,200
plate 273,159 520,121 304,213 521,212
