14 64,394 78,395 59,428 73,428
16 80,395 94,396 76,428 90,429
22 96,396 109,397 92,429 106,429
7 115,397 128,398 112,429 126,429
6 129,398 141,399 127,429 140,429
3 142,399 154,400 141,429 153,430
8 156,400 166,401 155,430 166,430
plate 64,382 169,390 55,438 169,439
30 257,107 285,111 247,172 277,173
10 287,112 313,115 279,174 306,175
12 315,116 337,119 309,175 332,176
7 347,120 367,123 343,176 364,177
4 369,123 387,126 366,177 385,178
6 389,126 406,129 387,178 405,178
8 408,129 423,131 407,178 423,179
plate 259,82 427,114 241,192 427,193
