14 4,25 26,26 0,74 22,74
25 28,26 50,27 24,74 47,74
33 52,27 73,28 49,74 71,74
2 82,28 102,29 80,75 100,75
2 104,29 123,30 102,75 122,75
0 125,30 144,31 124,75 143,75
5 146,31 164,32 145,75 164,76
plate 3,6 168,16 -4,88 168,88
19 331,324 343,323 337,346 349,345
16 344,323 357,321 349,345 363,345
28 358,321 373,319 363,345 378,344
3 381,318 398,316 385,344 402,344
2 400,316 419,314 404,344 422,343
6 422,313 444,311 425,343 446,342
3 447,310 473,307 449,342 474,342
plate 327,315 481,290 337,351 482,350
